id,neighbourhood_cleansed,lat,lon,property_type,room_type,price,accommodates,bathrooms,amenities,review_scores_rating,review_scores_location,instant_bookable,calculated_host_listings_count,lake_access,num_amenities,dist_ta,dist_pb,num_ta,num_stops
952342,Meinier,46.23755,6.21807,Entire apartment,Entire home/apt,130.0,4,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen""]",4.92,4.75,0,1,0,11,1605.2968300787777,5083.502211403444,0,0
952395,Carouge,46.18797,6.13994,Entire loft,Entire home/apt,120.0,3,1.0,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Shower gel"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Babysitter recommendations"", ""Hot water"", ""Fire extinguisher"", ""Room-darkening shades"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Body soap"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4.89,4.6,0,2,0,28,416.04993531710704,132.8794609139894,1,2
963950,Vernier,46.19979,6.10311,Private room in house,Private room,80.0,1,1.0,"[""Wifi"", ""Hair dryer"", ""Hangers"", ""Long term stays allowed"", ""Essentials"", ""Bed linens"", ""Hot water""]",4.94,4.82,0,2,0,7,673.928741039575,1575.4501984908893,0,0
966887,Commune de Genève,46.20553,6.16371,Private room in condominium,Private room,84.0,5,1.5,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Breakfast"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.56,4.74,0,1,1,34,875.3529670483149,567.1422630683988,0,0
969981,Commune de Genève,46.195,6.14033,Private room in apartment,Private room,120.0,1,1.0,"[""Wifi"", ""Indoor fireplace"", ""Elevator"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Heating"", ""Dryer"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,0,10,440.3767051142754,85.06678615918933,2,2
996962,Pregny-Chambésy,46.24406,6.13674,Entire apartment,Entire home/apt,126.0,2,1.0,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",5.0,4.89,0,1,0,29,2191.9095038966598,2418.2054013442016,0,0
1050136,Commune de Genève,46.21149,6.14424,Entire apartment,Entire home/apt,47.0,2,1.0,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Stove"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.35,4.58,0,1,1,25,679.1017640870294,152.7057596733465,0,5
1067335,Commune de Genève,46.19782,6.14763,Entire apartment,Entire home/apt,120.0,3,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Luggage dropoff allowed"", ""Heating"", ""Dryer"", ""Host greets you"", ""Hot water"", ""Iron"", ""Kitchen""]",4.73,4.98,0,1,0,18,255.6814898497288,511.5710453214821,6,0
1081909,Commune de Genève,46.21341,6.13114,Entire apartment,Entire home/apt,113.0,2,1.0,"[""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Breakfast"", ""BBQ grill"", ""Iron"", ""Shampoo"", ""EV charger"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Building staff"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Room-darkening shades"", ""Elevator"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Pack \u2019n Play/travel crib"", ""Children\u2019s books and toys"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.89,4.81,1,1,0,34,1108.541349813668,100.10589899362168,0,2
1163211,Commune de Genève,46.20439,6.13146,Private room in apartment,Private room,79.0,2,1.5,"[""Paid parking on premises"", ""Cable TV"", ""Lock on bedroom door"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Fire extinguisher"", ""Room-darkening shades"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Hot tub"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Kitchen""]",4.84,4.72,0,1,0,23,147.4225762803203,287.7678463572513,2,0
1167323,Commune de Genève,46.21357,6.1507,Entire apartment,Entire home/apt,165.0,4,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Iron"", ""Kitchen""]",5.0,5.0,0,1,0,13,818.0095520149534,473.7759560436127,0,0
1172184,Chêne-Bourg,46.19405,6.19447,Entire house,Entire home/apt,150.0,3,1.5,"[""Ethernet connection"", ""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Shower gel"", ""Private entrance"", ""Keypad"", ""BBQ grill"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Baking sheet"", ""Essentials"", ""Barbecue utensils"", ""Pocket wifi"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""Fire extinguisher"", ""Free parking on premises"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Backyard"", ""Kitchen""]",4.89,4.86,0,1,0,39,1124.8296784702188,202.55203140864123,0,2
1179787,Commune de Genève,46.21057,6.14615,Private room in apartment,Private room,79.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Hangers"", ""Refrigerator"", ""Paid parking off premises""]",4.82,4.88,1,2,0,22,591.0003813241151,294.2795544702055,0,0
1192759,Commune de Genève,46.20862,6.14615,Private room in apartment,Private room,85.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Bed linens"", ""Host greets you"", ""Hot tub"", ""Hangers"", ""Refrigerator"", ""Paid parking off premises""]",4.78,4.89,1,2,0,24,385.2125065545026,347.8475273592365,2,0
1236785,Commune de Genève,46.21985,6.13856,Entire apartment,Entire home/apt,180.0,3,1.0,"[""Wifi"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Shampoo"", ""Kitchen""]",4.57,4.82,0,1,0,10,492.6663011644359,279.7371063402357,1,0
1251652,Commune de Genève,46.19978,6.13656,Private room in apartment,Private room,75.0,2,1.0,"[""Cable TV"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Washer"", ""Private entrance"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dishwasher"", ""Fire extinguisher"", ""Elevator"", ""TV with standard cable"", ""Heating"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.64,4.82,0,2,0,23,125.71428947037262,469.7067719356233,4,0
1252213,Commune de Genève,46.20053,6.13811,Entire apartment,Entire home/apt,110.0,2,1.0,"[""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.33,4.67,0,2,0,22,172.2225673593233,289.5823544585378,4,0
1286802,Commune de Genève,46.20167,6.14405,Entire apartment,Entire home/apt,75.0,2,1.0,"[""Wifi"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""TV with standard cable"", ""Heating"", ""Shampoo"", ""Kitchen""]",5.0,5.0,0,1,0,8,283.2884299625523,98.00397753916438,8,4
1288406,Commune de Genève,46.19715,6.13528,Private room in apartment,Private room,100.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Cable TV"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Hot water"", ""Iron"", ""Shampoo"", ""Hot tub"", ""Kitchen""]",4.67,4.67,0,1,0,14,310.84217520003307,596.5733899823156,3,0
1298750,Commune de Genève,46.22493,6.13191,Private room in apartment,Private room,90.0,4,1.0,"[""Wifi"", ""Cooking basics"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.65,4.72,0,1,0,17,689.6514279169685,853.7961172831505,0,0
1389340,Versoix,46.27786,6.16748,Entire apartment,Entire home/apt,145.0,2,1.0,"[""Wifi"", ""Indoor fireplace"", ""Microwave"", ""Elevator"", ""Long term stays allowed"", ""Dishes and silverware"", ""TV"", ""Washer"", ""Heating"", ""Hot water"", ""Kitchen""]",4.4,4.67,0,1,0,11,6532.027679685243,279.1057505025635,0,0
1390100,Commune de Genève,46.19005,6.14249,Entire apartment,Entire home/apt,85.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.6,4.8,0,1,0,26,736.986052500546,132.21989159643516,0,4
1421517,Veyrier,46.17101,6.16429,Private room in apartment,Private room,77.0,1,1.0,"[""Lock on bedroom door"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Private entrance"", ""Iron"", ""Shampoo"", ""Wifi"", ""Essentials"", ""Trash compactor"", ""Hot water"", ""Single level home"", ""Lockbox"", ""Dedicated workspace"", ""Free parking on premises"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Nespresso machine"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Body soap"", ""Backyard""]",4.75,4.5,0,1,0,29,2560.119631476207,2649.958216636949,0,0
1479883,Chêne-Bougeries,46.20538,6.19196,Private room in house,Private room,59.0,2,2.0,"[""Wifi"", ""Dedicated workspace"", ""Long term stays allowed"", ""Cable TV"", ""Lock on bedroom door"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Dryer"", ""Bed linens"", ""Air conditioning"", ""Pocket wifi"", ""Hot water"", ""Kitchen""]",5.0,5.0,0,1,0,16,1653.0871787008389,1051.842283929602,0,0
1821071,Commune de Genève,46.18939,6.14695,Entire apartment,Entire home/apt,114.0,2,1.0,"[""Wifi"", ""Elevator"", ""Cable TV"", ""Long term stays allowed"", ""Essentials"", ""TV with standard cable"", ""Heating"", ""Shampoo"", ""Kitchen""]",4.36,4.64,0,1,0,9,682.5079907446335,434.2813807762994,0,0
1834727,Grand-Saconnex,46.23381,6.12438,Private room in apartment,Private room,66.0,2,2.0,"[""Wifi"", ""Dishwasher"", ""Cooking basics"", ""Hangers"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Oven"", ""Bathtub"", ""Heating"", ""Dryer"", ""Hot water"", ""Iron"", ""Kitchen""]",4.1,4.73,1,11,0,20,1852.1042651910604,1592.5809073793594,0,0
1883650,Veyrier,46.17136,6.17251,Private room in apartment,Private room,50.0,2,1.0,"[""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Free parking on premises"", ""Essentials"", ""Washer"", ""Heating"", ""Dryer"", ""Shampoo"", ""Kitchen""]",4.5,4.5,0,1,0,10,3022.112024467968,3130.2186005802173,0,0
1917876,Lancy,46.19368,6.12196,Private room in apartment,Private room,55.0,2,1.0,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Iron"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dishwasher"", ""Fire extinguisher"", ""Stove"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Security cameras on property"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.99,4.78,1,1,0,23,1530.1165898846198,199.25125681776584,0,2
1933491,Commune de Genève,46.20439,6.1447,Entire apartment,Entire home/apt,185.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Bathtub"", ""Pocket wifi"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""TV with standard cable"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cooking basics"", ""High chair"", ""Kitchen""]",4.7,4.96,0,9,0,27,111.21470236437918,79.01647158144321,10,6
2026519,Commune de Genève,46.19011,6.14306,Entire apartment,Entire home/apt,93.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Crib"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Host greets you"", ""Coffee maker"", ""Microwave"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""High chair"", ""Kitchen""]",4.33,4.33,0,26,0,24,776.3458547492611,124.23247486350904,0,4
2035090,Commune de Genève,46.21788,6.14778,Private room in apartment,Private room,70.0,1,1.5,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""TV"", ""Iron"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Window guards"", ""Bathtub"", ""Hot water"", ""Dedicated workspace"", ""Room-darkening shades"", ""Elevator"", ""Heating"", ""Dryer"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.96,4.97,0,1,1,28,370.80656995598736,122.68789572629537,1,2
2058042,Commune de Genève,46.22086,6.14058,Private room in apartment,Private room,55.0,2,2.0,"[""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Elevator"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Host greets you"", ""Hot water"", ""Shampoo"", ""Hot tub"", ""Kitchen""]",4.83,4.87,0,1,0,16,469.3858022724351,95.67383049434402,1,4
2069351,Commune de Genève,46.19702,6.14002,Entire apartment,Entire home/apt,100.0,1,1.0,"[""Paid parking on premises"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Hangers"", ""Paid parking off premises"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Host greets you"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.64,4.81,0,2,0,16,247.5259482082631,270.23469074010114,3,2
2137826,Commune de Genève,46.18986,6.14296,Entire apartment,Entire home/apt,130.0,4,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Dishwasher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Hangers"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Paid parking off premises"", ""Kitchen""]",4.22,4.69,1,1,0,26,747.2448757732517,96.9108975080994,0,4
2148059,Commune de Genève,46.20284,6.13494,Private room in apartment,Private room,70.0,1,1.0,"[""Wifi"", ""Hair dryer"", ""Elevator"", ""Cable TV"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Smoke alarm"", ""Heating"", ""Dryer"", ""Host greets you"", ""Hot water"", ""Paid parking off premises"", ""Kitchen""]",4.73,4.81,0,1,0,16,45.9767764483418,141.3129138407288,4,2
2168178,Commune de Genève,46.21604,6.14929,Entire apartment,Entire home/apt,91.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Smoke alarm"", ""Iron"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Hot water"", ""Dedicated workspace"", ""Elevator"", ""Cleaning products"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.67,4.87,0,1,1,27,592.7308381619492,178.19724034480473,0,2
2214480,Commune de Genève,46.20508,6.16281,Private room in apartment,Private room,50.0,2,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Host greets you"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.58,4.75,0,5,0,17,773.1091717755921,551.1652762032612,0,0
2336814,Commune de Genève,46.20147,6.15701,Entire apartment,Entire home/apt,150.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Microwave"", ""Extra pillows and blankets"", ""Cable TV"", ""Refrigerator"", ""Cooking basics"", ""Dishes and silverware"", ""Essentials"", ""TV with standard cable"", ""Long term stays allowed"", ""Heating"", ""Pocket wifi"", ""Bed linens"", ""Hot water"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.53,4.94,0,9,0,20,267.87100679655896,107.27354628765778,3,4
2350002,Commune de Genève,46.21416,6.14891,Entire apartment,Entire home/apt,151.0,4,1.0,"[""Paid parking on premises"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""Smoke alarm"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Dryer"", ""Coffee maker"", ""Microwave"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.73,4.81,0,1,1,32,788.816741273985,310.5892563973099,0,0
2366343,Commune de Genève,46.19278,6.15277,Private room in apartment,Private room,82.0,2,1.5,"[""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hangers"", ""Elevator"", ""Cable TV"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""TV with standard cable"", ""Heating"", ""Air conditioning"", ""Iron"", ""Shampoo"", ""Kitchen""]",4.52,4.52,0,3,0,16,162.24906231582722,108.55695240297857,2,1
2415094,Commune de Genève,46.21338,6.13531,Entire apartment,Entire home/apt,115.0,2,1.0,"[""Extra pillows and blankets"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Washer"", ""Shower gel"", ""Iron"", ""Shampoo"", ""Lake access"", ""Wifi"", ""Hair dryer"", ""Essentials"", ""Pocket wifi"", ""Hot water"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Elevator"", ""TV with standard cable"", ""Stove"", ""Patio or balcony"", ""Heating"", ""Bed linens"", ""Free street parking"", ""Hangers"", ""Long term stays allowed"", ""Refrigerator"", ""Oven"", ""Cooking basics"", ""Kitchen""]",4.79,4.77,0,2,1,30,1123.0992896126954,256.6122981869197,0,2
2420928,Commune de Genève,46.19099,6.13418,Private room in condominium,Private room,54.0,1,1.0,"[""Wifi"", ""Dedicated workspace"", ""Microwave"", ""Dishwasher"", ""Cooking basics"", ""Long term stays allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Washer"", ""Stove"", ""Oven"", ""Heating"", ""Host greets you"", ""Hot water"", ""Iron"", ""Kitchen""]",4.38,4.56,0,1,0,17,924.1603216818904,77.71947601662976,0,2
2451175,Thônex,46.18586,6.19527,Private room in house,Private room,30.0,1,1.0,"[""Wifi"", ""Indoor fireplace"", ""Long term stays allowed"", ""Free parking on premises"", ""Washer"", ""TV"", ""Heating"", ""Dryer"", ""Kitchen""]",4.55,4.25,0,2,0,9,1570.3780077266151,906.5209170063936,0,0
